sku,sku_base,name,classification,wine_color,style,country,region,subregion,appellation,vintage,brand,grape_variety,wine_body,wine_acidity,wine_tannin,flavor_tags,food_matching,overall_confidence,desc_en_short,bottle_size,price,validation_status,enrichment_priority
WRW6905GW,WRW6905,Boccantino Primitivo Da Uve Leggermente Appassite Salento I.G.T.,Red Wine,Ruby red color,Primitivo,Italy,Puglia,,,Current vintage,Boccantino,Zinfandel,Medium,Medium,Medium,,Beef|Lamb,0.796,"With its ruby red color and its
complex bouquet is characterized
by intense and fine aromas, that
go from mature fruit to spicy notes",750 ml,710,validated,5
WRW6906GW,WRW6906,Boccantino Nero Di Troia Primitivo,Red Wine,,"Nero Di Troia, Primitivo",Italy,Puglia,,,Current vintage,Boccantino,Zinfandel,Medium,Medium,Medium,"[""earth""]",Beef|Lamb,0.796,"Cherries and tobacco on the nose,
round, soft and with a velvety
mouth feel. It is a classic southern
Italian red.",750 ml,640,validated,5
WRW6907GW,WRW6907,Boccantino Primitivo Susumaniello Salento I.G.T.,Red Wine,Dark red color with purple hints.,"Primitivo, Susumaniello",Italy,Puglia,,,Current vintage,Boccantino,Zinfandel,Medium,Medium,Medium,,Beef|Lamb,0.796,"Dark red color with purple hints.
Complex bouquet with red fruits
aroma and spicy notes. In the
mouth it is warm and intense",750 ml,650,validated,5
WRW6908GW,WRW6908,Masseria La Volpe Uno “1” Riserva Premium Edition Primitivo Di Manduria D.O.C.,Red Wine,The color is dark ruby red.,Primitivo,Italy,Puglia,Taranto,Primitivo di Manduria D.O.C.,Current vintage,Masseria La Volpe,Zinfandel,Medium,Medium,Medium,"[""fruit"",""spice"",""earth""]",Beef|Lamb,0.868,"A bold Primitivo di Manduria Riserva from Masseria La Volpe, this premium edition delivers layers of ripe plum, dark cherry, licorice, and vanilla, perfectly balanced with soft tannins and a remarkably long, spice-laced finish.",750 ml,1340,validated,5
WRW6909GW,WRW6909,Masseria La Volpe Uno “1” Primitivo Di Manduria D.O.C.,Red Wine,Intense ruby red color.,Primitivo,Italy,Puglia,,,Current vintage,Masseria La Volpe,Zinfandel,Medium,Medium,Medium,,Beef|Lamb,0.796,"Intense ruby red color with a
bouquet of mature fruits and
spicy notes. On the mouth, it is
delicate and well-balanced.",750 ml,850,validated,5
WRW6910GW,WRW6910,Montemajor Equinox Aglianico Piedirosso Campania Rosso I.G.T.,Red Wine,The wine has a ruby red color.,"Aglianico, Piedirosso",Italy,Campania,,,Current vintage,Montemajor,Aglianico,Medium,Medium,Medium,"[""fruit"",""spice"",""floral""]",Beef|Lamb,0.796,"The wine has a ruby red color,
with a good structure and a lick
of freshness. Intense and complex
with floral and fruity notes of
cherry, red fruits, and spices.
Wellbodied, balanced and round
with a harmonious taste",750 ml,790,validated,5
WRW6911GW,WRW6911,Montemajor Quattronotti Appassimento Puglia Negroamaro I.G.T.,Red Wine,Red ruby is loaded with purple,Negroamaro,Italy,Puglia,,,Current vintage,Montemajor,Negroamaro,Medium,Medium,Medium,"[""fruit"",""spice""]",Beef|Lamb,0.796,"Red ruby is loaded with purple,
complex intense, and persistent
aroma with hints of red berries.
Powerful and fruity taste with
hints of licorice, blueberry, and
currant.",750 ml,830,validated,5
WRW6912GW,WRW6912,Montemajor Fletris Appassimento Puglia Primitivo I.G.T.,Red Wine,,Primitivo,Italy,Puglia,,,Current vintage,Montemajor,Zinfandel,Medium,Medium,Medium,,Beef|Lamb,0.796,"The dry heat of southern
Italy gives life to an excellent
maturation of the Primitivo
grapes which develop berries with
spicy notes, with a bewitching
structure. The wine has a complex
bouquet of red fruits, raisins and
morello cherries",750 ml,830,validated,5
WRW6913GW,WRW6913,Montemajor Campo Del Re Primitivo Merlot Puglia Rosso I.G.T.,Red Wine,Ruby to purple color,"Primitivo, 50% Merlot",Italy,Puglia,,,Current vintage,Montemajor,"Zinfandel, Merlot",Medium,Medium,Medium,,Beef|Lamb,0.796,"<p>Ruby to purple color, the taste is persistent. On the nose, it has an intense and complex flavor with hints of wild berries.</p>",750 ml,800,validated,5
WRW6914GW,WRW6914,Tagaro Passo Del Sud Zinfandel Puglia I.G.P.,Red Wine,Deep red with ruby reflections.,Primitivo,Italy,Puglia,,,Current vintage,Masseria Tagaro,Zinfandel,Medium,Medium,Medium,"[""spice""]",Beef|Lamb,0.796,"Deep red with ruby reflections.
Fragrance is intense and fruity
with well-balanced notes of
jam and spices. Taste full, soft
and persistent, as the fragrance
sensations, wisely balanced tannic.",750 ml,740,validated,5
WRW6915GW,WRW6915,Tagaro Passo Del Sud Negroamaro Primitivo Puglia I.G.P.,Red Wine,Deep red with ruby reflections.,"Negroamaro, Primitivo",Italy,Puglia,,,Current vintage,Masseria Tagaro,"Negroamaro, Zinfandel",Medium,Medium,Medium,"[""fruit"",""spice""]",Beef|Lamb,0.796,"Deep red with ruby reflections.
Fragrance is intense and persistent
and spices. Taste soft and persistent
with pleasant notes of blueberry
and blackberry, with a soft, sweet,
and well balanced tannin.",750 ml,750,validated,5
WRW6917GW,WRW6917,Tagaro Pintataro Nero Di Troia Puglia I.G.P.,Red Wine,A red wine with an intense red color with violet hues,Nero Di Troia,Italy,Puglia,,,Current vintage,Masseria Tagaro,Primitivo,Medium,Medium,Medium,"[""floral""]",Beef|Lamb,0.796,"A red wine with an intense red
color with violet hues. Its aroma is
intense and fruity, with sweet and
spicy notes. Long-lasting soft taste
and skillfully balanced tannins.",750 ml,740,validated,5
WRW6918GW,WRW6918,Tagaro Pintataro Aglianico Puglia I.G.P.,Red Wine,Red wine with distinct ruby hues.,Aglianico,Italy,Puglia,,,Current vintage,Masseria Tagaro,Aglianico,Medium,Medium,Medium,"[""fruit"",""spice""]",Beef|Lamb,0.796,"Red wine with distinct ruby
hues. Its aroma is intense and
long-lasting, with subtle notes
of red fruits and spices. Soft and
embracing taste, with pleasant
cranberry and blackberry notes,
soft, sweet, and balanced tannins.",750 ml,610,validated,5
WRW6919GW,WRW6919,Tagaro Verdazzo Verdeca Puglia I.G.P.,Red Wine,,Verdeca,Italy,Puglia,,,Current vintage,Masseria Tagaro,Primitivo,Medium,Medium,Medium,"[""fruit""]",Beef|Lamb,0.796,"Very aromatic white wines. This
Verdazzo gives off strong scents
of sun-baked white fruits such as
lychee and gooseberry. The taste
is full, soft, and creamy with some
refined acidity that gives the wine
some freshness.",750 ml,810,validated,5
WRW6920GW,WRW6920,Tagaro Muso Rosso Collection Primitivo Di Manduria D.O.P.,Red Wine,Deep red with ruby red reflections.,Primitivo,Italy,Puglia,,,Current vintage,Masseria Tagaro,Zinfandel,Full,Medium,Medium,,Beef|Lamb,0.796,"The premium red wine color is
deep red with ruby red reflections.
Full and characterful red fruits
mixed with spicy notes. The wine
has a somewhat jammy character.",750 ml,1230,validated,5
WRW6921GW,WRW6921,Tagaro Sei Caselle Salice Salentino D.O.P.,Red Wine,Red with ruby reflections.,Negroamaro,Italy,Puglia,,,Current vintage,Masseria Tagaro,Primitivo,Full,Medium,Medium,"[""spice""]",Beef|Lamb,0.736,"Red with ruby reflections. Full
and characteristic with red fruits
mixed with spiced notes",750 ml,870,validated,5
WRW6922GW,WRW6922,Tagaro Mancinello Nero Di Troia Puglia I.G.P.,Red Wine,,Red Wine,Italy,Puglia,,Puglia I.G.P.,Current vintage,Masseria Tagaro,Pecorino,Medium,Medium,Medium,"[""fruit"",""spice"",""earth"",""floral"",""herbal""]",Beef|Lamb,0.715,"Masseria Tagaro's Mancinello showcases Nero di Troia, Puglia's noble indigenous red grape, delivering a medium-bodied wine with dark fruit, warm spice, and earthy character — a compelling expression of southern Italy's viticultural heritage at an approachable price.",750 ml,830,validated,5
WRW6923GW,WRW6923,Tagaro Cinque Noci Primitivo Puglia I.G.P.,Red Wine,Intense red with violet reflections.,Primitivo,Italy,Puglia,,,Current vintage,Masseria Tagaro,Zinfandel,Medium,Medium,Medium,"[""fruit"",""floral""]",Beef|Lamb,0.796,"Intense red with violet reflections.
Intense and persistent, a very
strong note of plum jam with
blackcurrant scents, well-balanced.",750 ml,940,validated,5
WRW6924GW,WRW6924,Tagaro Muso Rosso Primitivo Di Manduria D.O.P.,Red Wine,Intense red with garnet-red hints.,Primitivo Di Manduria,Italy,Puglia,,,Current vintage,Masseria Tagaro,Zinfandel,Medium,Medium,Medium,"[""spice""]",Beef|Lamb,0.796,"Intense red with garnet-red
hints. Intense and persistent with
harmonic spiced notes, soft and
persistent taste with a long wellbalanced tannin",750 ml,1120,validated,5
WRW6927GW,WRW6927,Tagaro Gravity Primitivo Puglia I.G.P.,Red Wine,"A premium red wine color with intense red, and violet reflections.",Primitivo,Italy,Puglia,,,2020,Masseria Tagaro,Zinfandel,Full,Medium,Medium,"[""fruit"",""floral""]",Beef|Lamb,0.796,"A premium red wine color with
intense red, and violet reflections.
You can clearly smell the plum
jam in it. Blackcurrants can also
be detected in the taste. A dense,
full-bodied wine.",750 ml,1820,validated,5
WRW6929GW,WRW6929,Cantine Paolini Gurgò Nero D’Avola Sicilia D.O.C.,Red Wine,,Red Wine,Italy,Sicily,,Sicilia D.O.C.,Current vintage,Cantine Paolini,Nero d'Avola,Medium,Medium,Medium,"[""fruit"",""spice"",""earth"",""oak""]",Beef|Lamb,0.775,"A sun-drenched expression of Sicily's most celebrated red grape, Cantine Paolini's Gurgò Nero d'Avola delivers ripe dark fruit, warm spice, and velvety texture under the Sicilia D.O.C. banner — an effortlessly enjoyable Italian red built for the table.",750 ml,650,validated,5
WRW6930GW,WRW6930,Cantine Paolini Gurgò Frappato Syrah Sicilia D.O.C.,Red Wine,,Syrah,Italy,Sicily,,,Current vintage,Cantine Paolini,"Frappato, Syrah",Medium,Medium,Medium,,Beef|Lamb,1.0,,750 ml,700,validated,5
WRW6931GW,WRW6931,Cantine Paolini Sicilien Nero D’Avola Sicilia D.O.C.,Red Wine,,,Italy,Sicily,,,Current vintage,Cantine Paolini,Nero d'Avola,Medium,Medium,Medium,,Beef|Lamb,0.727,"Broad and intense aroma with
marked aromas of small ripe red
fruits. Enveloping and balanced
on the palate.",750 ml,470,validated,5
WRW6932GW,WRW6932,Cantine Paolini Sicilien Merlot Sicilia D.O.C.,Red Wine,,Merlot,Italy,Sicily,,,Current vintage,Cantine Paolini,Merlot,Medium,Medium,Medium,"[""floral""]",Beef|Lamb,0.796,"The perfume is broad and intense
and fruity aromas are perceived
with notes of red flowers. The
taste is extremely soft, light, and
well balanced.",750 ml,460,validated,5
WRW6934GW,WRW6934,Cantine Paolini Sicilien Syrah Sicilia D.O.C.,Red Wine,,Syrah,Italy,Sicily,,,Current vintage,Cantine Paolini,Syrah,Medium,Medium,Medium,"[""spice"",""oak""]",Beef|Lamb,0.796,"The scent is rich and intense
with aromas of red fruit and
nuances of pepper and dark
chocolate. On the palate, it is
velvety with pleasant tannic
sensations.",750 ml,470,validated,5
WRW6938AE,WRW6938,La Carraia  Ruber Cabernet Sauvignon,Red Wine,It is a pale yellow color with a golden hue,Cabernet Sauvignon,Italy,Umbria,,,Current Vintage,La Carraia,Cabernet Sauvignon,Full,Medium,High,"[""fruit"",""floral""]",Beef|Lamb|Cured Meat|Pasta,0.916,"<p>It is a pale yellow color with a golden hue.It has fresh and distinctive flavor of the wine reveals hints of flowers and citrus fruits,taste of wine is full bodied, fruity with a pleasant acidity and notes of roasted almonds in the aftertaste.It is a served as an aperitif, it is recommended to Italian cuisine, fish and simple snacks.</p>",750 ml,770,validated,5
WRW6940AF,WRW6940,Chateau La Tour Carnet  4eme Grand Cru Classe 2021,Red Wine,Ruby Red,"Merlot, 46% Cabernet Sauvignon",France,Bordeaux,Médoc,,2021,Chateau La Tour Carnet,"Cabernet Sauvignon, Merlot",Full,Medium,Medium,"[""spice""]",Beef|Lamb|Cured Meat,0.916,"<p>Ruby red color. fruits and subtle vanilla notes that rehaussent the complexity of the bouquet. on the palate full bodied, rich and well structured, requiring several years of ageing.</p>",750 ml,2700,validated,5
WRW6942BN,WRW6942,Chateau Gloria  Saint-Julien 2022,Red Wine,Intense red.,"Cabernet Sauvignon, 35% Merlot, 9% Petit Verdot",France,Bordeaux,Saint-Julien,Saint-Julien,2022,Chateau Gloria,"Cabernet Sauvignon, Merlot",Full,High,High,"[""oak"",""mineral""]",Beef|Lamb,0.928,"<p>Cassis, spicy oak, exotic blue fruits, and chocolate notes all emerge from the 2022 Château Gloria, a concentrated yet beautifully balanced, medium to full-bodied effort from this team. It has terrific purity, a chalky sense of minerality, ample tannins, and a great finish. </p>",750 ml,3300,validated,5
WRW6943BN,WRW6943,Chateau Gazin  Pomerol 2020,Red Wine,Deep garnet-purple in color,91.6% Merlot And 8.4% Cabernet Sauvignon.,France,Bordeaux,Pomerol,Pomerol,2020,Chateau Gazin,"Merlot, Cabernet Franc",Full,Medium,High,"[""herbal"",""earth"",""oak""]",Beef|Lamb|Hard Cheese,0.928,"<p>I continue to absolutely love the wines from this Pomerol chateau, and their Grand Vin always brings a richness and depth that makes it a joy to drink. Coming from a larger vineyard near Petrus, La Fleur Petrus, and Le Gay, the dense purple hue of the 2020 Chateau Gazin is followed by a rocking bouquet of ripe black cherries, currants, melted chocolate, roasted herbs, and earth.</p>",750 ml,6100,validated,5
WRW6946BN,WRW6946,Chateau Ducru Beaucaillou  2021,Red Wine,A deep ruby/purple color,Cabernet Sauvignon And 2% Merlot,France,Bordeaux,Saint-Julien,,2021,Chateau Ducru Beaucaillou,"Cabernet Sauvignon, Merlot",Full,High,High,"[""mineral""]",Beef|Lamb|Hard Cheese,0.796,"<h3>Chateau Ducru Beaucaillou Winery</h3>
<p>Château Ducru Beaucaillou is named after the beautiful, large stones found in its unique wine-growing terroir. This exceptional ecosystem produces fine, elegant, tasty wines with a long finish - in short, archetypical Saint-Julien wines.</p>
<p>Perched on an exceptional site with incomparable views over the Gironde estuary, in the center of a hundred-year-old park, Ducru-Beaucaillou is a majestic, Victorian-style castle, which has, over time, become one of the great symbols of the Médoc. Unusual for Bordeaux, it is built directly above the barrel cellars, enveloping its owners, who have lived here for over sixty years.</p>
<p>Today, the estate is managed by the company Jean Eugène Borie SA, which is owned by Mrs Borie, her daughter Sabine Coiffe and her son Bruno-Eugène, CEO since 2003, the third generation of the Borie family to head the estate. There are very close links between this estate and the five families who have been its successive owners.</p>",750 ml,13600,validated,5
WRW6948FS,WRW6948,Chateau Les Maurins Aop Bordeaux,Red Wine,,,France,Bordeaux,,,Current vintage,Chateau Les Maurins,"Cabernet Sauvignon, Merlot",Medium,Medium,Medium,"[""mineral""]",Beef|Lamb,0.727,Smooth and seamlessly structured with ripe black fruits and fine chalky tannins. It’s a bright as a button with lively fruit f.lavours extending to a very long finish.,750 ml,699,validated,5
WRW6949FS,WRW6949,J. Lohr Carol Vineyards St. Helena Napa Valley Cabernet Sauvignon,Red Wine,Classically dark in color.,"Cabernet Sauvignon, 4% Petit Verdot",USA,Napa,St. Helena,,2021,J. Lohr,Cabernet Sauvignon,Full,Medium,Medium,"[""fruit"",""earth"",""oak"",""mineral""]",Beef|Lamb,0.796,"Carol’s Vineyard enjoys gravelly, sandy loam soils and a Bordeaux-like climate suited to producing luxury-quality
Cabernet. Classically dark in color, this complex single-vineyard wine displays notes of cherry and black
plum with a toasted oak bouquet - a perfect pairing for grilled rib eye steak or pasta with mushroom cream sauce.",750 ml,3500,validated,5
WRW6950FS,WRW6950,J. Lohr Cuvee Pau,Red Wine,Classically dark in color.,"Cabernet Sauvignon, 25% Cabernet Franc And 5% Merlot",USA,California,,,2021,J. Lohr,Cabernet Sauvignon,Full,Medium,High,,Beef|Lamb,0.796,"Inspired by the compositions traditionally used in the acclaimed winegrowing regions of Pauillac. Free from varietal percentage restrictions, our winemakers blend each wine to its maximum artistic expression of flavor.",750 ml,3500,validated,5
WRW6951FS,WRW6951,J. Lohr Los Osos Merlot,Red Wine,Classically dark in color.,"Merlot, 7% Malbec, 4% Cabernet Franc",USA,California,,,2021,J. Lohr,Merlot,Full,Medium,Medium,"[""fruit"",""oak""]",Beef|Lamb,0.796,"Intense and complex bouquet of red, black and blueberries intermixed with notes of Crème de Cassis, plum, cedar and a hint of cigar box. Full-bodied, the palate is reminiscent of the nose, with a creamy texture and a great intensity. The luscious tannins, the intense aromatic complexity and its opulence create a flamboyant yet 
harmonious ensemble, leading to a very long, complex and smooth finish.",750 ml,1290,validated,5
WRW6952FS,WRW6952,J. Lohr Pure Paso Proprietary Red Wine,Red Wine,Deep red.,"Cabernet Sauvignon, 31% Petite Sirah, 2% Malbec, 2% Saint Macaire, 1% Merlot",USA,California,,,2021,J. Lohr,"Chardonnay, Cabernet Sauvignon, Petite Sirah",Medium,Medium,Medium,"[""fruit"",""spice"",""oak"",""floral""]",Beef|Lamb,0.796,"<p>Sustainably grown and produced, this superb Chardonnay layers inviting aromas of blossoms, peach, and necThis Pure Paso Proprietary Red Wine pays tribute to J. Lohr’s history of sustainable grape growing and winemak-ing in Paso Robles by showcasing our most popular varietal, Cabernet Sauvignon, in a blend with the unctuous Petite Sirah grape, in honor of our first bottling from 1974. A duality of flavors entwining savory characters and overt blackberry notes in the J. Lohr house-style, Pure Paso.</p>
<p>Savory varietal notes of Cabernet Sauvignon are layered with the dark fruit character of Petite Sirah. The bouquet of cocoa powder, caramel, and anise works in harmony with the black cherry fruit signature of this wine. Bright and focused on the palate, with a firm and appetizing finish.tarine with fresh flavors of citrus, apple, and cream. A light touch of oak on the long finish completes an authentic classic.</p>",750 ml,1990,validated,5
WRW6955FS,WRW6955,Morlet Coeur De Vallee Oakville Cabernet Sauvignon 2016,Red Wine,Deep and intense.,Cabernet Sauvignon,USA,California,,,2016,Morlet,Cabernet Sauvignon,Full,Medium,Medium,"[""fruit"",""spice"",""earth""]",Beef|Lamb,0.796,"Intense and complex bouquet of red, black and blueberries intermixed with notes of cassis, Quesch plum, blond tobacco and a hint of black pepper. Full-bodied, the palate is reminiscent of the nose, with a creamy texture, richness, powerful mid-palate and beautiful depth. The silky tannins and complex aromas create a harmonious ensemble, leading to a very long and smooth finish. This collectible wine will age gracefully for decades.",750 ml,15500,validated,5
WRW6956FS,WRW6956,Santa Helena Gran Reserva Cabernet Sauvignon,Red Wine,,Cabernet Sauvignon,Chile,Colchagua Valley,,,Current vintage,Santa Helena,Cabernet Sauvignon,Full,Medium,Medium,,Beef|Lamb,0.736,"Good structure in the mouth with smooth, ripe tannins that give way to a long and pleasant finish.",750 ml,799,validated,5
WRW6961GT,WRW6961,Chateau Margaux 2006,Red Wine,A dense ruby/purple color.,Bordeaux Blended,France,Bordeaux,Margaux,Margaux,2006,Chateau Margaux,"Cabernet Sauvignon, Merlot",Full,High,High,,Beef|Lamb|Hard Cheese,0.928,"<p><strong>The 1995 vintage of this wine was ranked #2 on the Wine Spectator's Top 10 Wines of 1998</strong></p>
<p>This wine has an extraordinary aromatic finesse, a tannic richness and a particularly dense and tight-knit texture. The finish is very long, fresh and lively, a little bit firm but already packed with flavor. Such balance is a brilliant expression of Chateau Margaux's noble terroir.</p>",750 ml,38200,validated,5
WRW6962GT,WRW6962,Chateau Mouton Rothschild  2006 (Premiers Crus),Red Wine,An intense garnet hue with glittering highlights.,Cabernet Sauvignon And 13% Merlot,France,Bordeaux,Pauillac,,2006,Chateau Mouton Rothschild,"Cabernet Sauvignon, Merlot",Full,High,High,"[""fruit"",""earth"",""oak"",""floral""]",Beef|Lamb|Hard Cheese,0.916,"<p>The wine is an attractive, intense and dark cherry red. With Cabernet Sauvignon predominant, the blend of Chateau Mouton Rothschild 2006 expresses a complex and intense array of aromas, combining fruit (bilberry) and milky notes with the toasted aromas (blond tobacco, incense, toasted hazelnut) of judicious oak. The precise and harmonious attack is prolonged by fresh and crisp, richly flavoured tannins, while the palate is full, creamy and powerful. Chateau Mouton Rothschild 2006 is in the line of the great classics produced by the estate.</p>",750 ml,34700,validated,5
WRW6963GT,WRW6963,Chateau Pouget Margaux,Red Wine,,,France,Bordeaux,Margaux,Margaux,2000,Chateau Pouget,"Cabernet Sauvignon, Merlot",Full,Medium,Medium,"[""fruit"",""earth"",""oak"",""mineral""]",Beef|Lamb,0.899,"A distinguished Margaux Grand Cru Classé (1855) from the legendary 2000 vintage — elegant blackcurrant, cedar, and truffle notes with silky tannins and a long, refined finish. A timeless Bordeaux for collectors.",750 ml,4100,validated,5
WRW6972AD,WRW6972,Mantellassi San Giuseppe Morellino Di Scansano Maremma,Red Wine,Ruby red.,"Sangiovese, 10% Cabernet Sauvignon And 5% Ciliegiolo",Italy,Tuscany,Maremma,,CURRENT VINTAGE,Fattoria Mantellassi,Sangiovese,Medium,Medium,Medium,"[""spice"",""oak""]",Beef|Lamb|Hard Cheese|Pasta,0.916,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">A vibrant and approachable Tuscan red — elegant, juicy, and full of character.</span></p>",750 ml,999,validated,5
WRW6973AD,WRW6973,Speri Ripasso Valpolicella Classico DOC,Red Wine,A deep intense ruby red color,"Corvina Veronese 70%, Rondinella 20%, Molinara And Other Indigenous Varieties 10%.",Italy,Veneto,Amarone,,Current Vintage,Speri,Corvina,Medium,Medium,Medium,"[""spice""]",Beef|Lamb,0.916,"This wine is produced using the RIPASSO technique, which is intentionally more restrictively applied in relation to the standard production method. The wine is obtained by going over again, once only, the premium Valpolicella Classico over the same quantity of Amarone marc. As a result, an authentic local wine is produced which elegantly exhibits a delightfully complex fruity aroma and spicy tones complemented with a good acidity and just the right alcohol content.",750 ml,1210,validated,5
WRW6974AD,WRW6974,Planeta Etna Rosso DOC,Red Wine,,Nerello Mascalese,Italy,Sicily,,,CURRENT VINTAGE,Planeta,Nerello Mascalese,Medium,Medium,Medium,,Beef|Lamb|Pasta,0.796,"This wine is produced by our winery Feudo di Mezzo situated in the heart of Etna’s wine area.
It is made from Nerello Mascalese grapes and is an expression of this noble vine cultivated, according
to the criteria of sustainability and organicity, in the splendid and unique terroir of Etna.",750 ml,1350,validated,5
WRW6975AD,WRW6975,La Gerla Birba Tuscany IGT (Baby Brunello),Red Wine,,Sangiovese Grosso,Italy,Tuscany,Montalcino,Brunello di Montalcino,2019,La Gerla Birba,Sangiovese,Medium,Medium,Medium,"[""oak""]",Hard Cheese|Pasta,0.928,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">A lively yet refined red silky, aromatic, and deeply Tuscan.</span></p>",750 ml,2180,validated,5
WRW6976AD,WRW6976,Rainoldi Sfurzat Di Valtelina DOC,Red Wine,,Nebbiolo (Chiavennasca),Italy,Lombardy,Valtellina,Sfurzat di Valtellina,2020,Rainoldi,Nebbiolo,Medium,Medium,Medium,"[""oak"",""floral""]",Beef|Lamb|Pasta,0.87,"Rainoldi's Sfurzat di Valtellina is a powerful expression of sun-dried Nebbiolo from Lombardy's heroic Alpine terraces — rich with jammy dark fruit, dried flowers, and warm spice, shaped by ancient appassimento tradition and patient oak aging.",750 ml,2695,validated,5
WRW6977AD,WRW6977,Cafaggio Chianti Classico Riserva DOCG,Red Wine,Red,Sangiovese,Italy,Tuscany,Chianti,Chianti Classico,CURRENT VINTAGE,Cafaggio,Sangiovese,Medium,Medium,Medium,"[""oak""]",Beef|Lamb,0.868,<p>An elegant and harmonious red expressive of both terroir and time.</p>,750 ml,1400,validated,5
WRW6978AD,WRW6978,Pares Balta Mas Irene red,Red Wine,Red,"Merlot, Cabernet Franc",Spain,Penedès,,,2019,Pares Balta,"Merlot, Cabernet Franc",Full,Medium,Medium,"[""spice"",""earth"",""oak"",""mineral""]",Beef|Lamb|Pasta,0.916,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">An elegant and expressive red refined fruit, gentle spice, and graceful texture.</span></p>",750 ml,2055,validated,5
WRW6981AD,WRW6981,Caliterra Petreo Carmenere,Red Wine,Red,Carménère,Chile,Colchagua,,,Current Vintage,Caliterra,Carmenère,Medium,Medium,Medium,"[""earth"",""oak"",""mineral""]",Beef|Lamb,0.916,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">An elegant and intense red deep, savory, and sculpted by stone.</span></p>",750 ml,1500,validated,5
WRW6983AD,WRW6983,Catena Zapata Adrianna Vineyard River Malbec,Red Wine,Red,Malbec,Argentina,Mendoza,,,2021,Catena Zapata,Malbec,Medium,Medium,Medium,"[""earth"",""oak"",""floral"",""mineral""]",Beef|Lamb,0.916,"This sector is planted in the path of a dried-out river. The stony soil helps develop an extremely aromatic, rich, and luxurious Malbec. Floral and exuberant, with smooth tannins and a lengthy finish. This wine can be enjoyed young or aged for decades.",750 ml,6000,validated,5
WRW6984AD,WRW6984,Concha Y Toro  Marques de Casa Concha Heritage,Red Wine,"A deep, dark red colour.",Cabernet Sauvignon 76% Cabernet Franc 24%,Chile,Maipo Valley,,,2021,Concha Y Toro,Cabernet Sauvignon,Full,Medium,Medium,"[""earth"",""oak""]",Beef|Lamb,0.916,"A deep, dark red colour. Great aromatic intensity
with upfront notes of juicy cherries, cassis, cedar,
blackberries, black tar and fresh tobacco. The mouth
is highly concentrated with a silky-smooth texture
and firm tannins, which become apparent at the start
of the long finish.",750 ml,2500,validated,5
WRW6985AD,WRW6985,Orin Swift Eight Years in the Desert red,Red Wine,Red,"Zinfandel, Syrah, Petite Sirah And Grenache",USA,Napa,,,2021,Orin Swift,Cabernet Sauvignon,Full,Medium,Medium,,Beef|Lamb,0.916,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">A bold, seductive red rich in fruit, layered with complexity.</span></p>",750 ml,2750,validated,5
WRW7001AF,WRW7001,Chateau Cheval Blanc 1er Grand Cru Classe A 2014,Red Wine,"Lovely, deep ruby-red color.","Merlot, 45% Cabernet Franc",France,Bordeaux,Saint-Émilion,,2014,Chateau Cheval Blanc,"Cabernet Sauvignon, Merlot",Full,High,High,"[""fruit"",""earth"",""oak""]",Beef|Lamb|Hard Cheese,0.796,"<p>At one time I thought the 1986 was better than the 1985, but the open-knit charm and currant exotic personality fo the 1985 makes a more persuasive case for it than for the more reserved, tannic, and backward 1986. The 1986 still has a youthful dark ruby saturated color with no amber at the edge. The wine possesses a developing bouquet that offers up weedy tobacco, juxtaposed with sweet black berry, raspberry, and cherry fruit. The new oak that was so obvious in the wine's youth has moved to the background, offering more of a cedary character than raw wood. Medium to full-bodied, and moderately tannic, this is a delineated Cheval Blanc with more of a Medoc personality than typical St.-Emilion opulence. The wine is rich, intense, and well-made, but still requiring a few more years of bottle age.</p>",750 ml,48000,validated,5
WRW7002AF,WRW7002,Chateau Cheval Blanc 1er Grand Cru Classe A 2015,Red Wine,Medium to deep garnet-purple colored,"Merlot, 45% Cabernet Franc",France,Bordeaux,Saint-Émilion,,2015,Chateau Cheval Blanc,"Cabernet Sauvignon, Merlot",Full,High,High,"[""fruit"",""earth"",""oak""]",Beef|Lamb|Hard Cheese,0.796,"<p>At one time I thought the 1986 was better than the 1985, but the open-knit charm and currant exotic personality fo the 1985 makes a more persuasive case for it than for the more reserved, tannic, and backward 1986. The 1986 still has a youthful dark ruby saturated color with no amber at the edge. The wine possesses a developing bouquet that offers up weedy tobacco, juxtaposed with sweet black berry, raspberry, and cherry fruit. The new oak that was so obvious in the wine's youth has moved to the background, offering more of a cedary character than raw wood. Medium to full-bodied, and moderately tannic, this is a delineated Cheval Blanc with more of a Medoc personality than typical St.-Emilion opulence. The wine is rich, intense, and well-made, but still requiring a few more years of bottle age.</p>",750 ml,67000,validated,5
