sku,sku_base,name,classification,wine_color,style,country,region,subregion,appellation,vintage,brand,grape_variety,wine_body,wine_acidity,wine_tannin,flavor_tags,food_matching,overall_confidence,desc_en_short,bottle_size,price,validation_status,enrichment_priority
WWW2408DD,WWW2408,Angove  Long Row Moscato,White Wine,Crystal clear with a pale green hue.,Muscat,Australia,South Australia,,,2024,Angove,Muscat,Light,Medium,Low,"[""fruit"",""herbal""]",Dessert,0.847,Crystal clear with a pale green hue. Aromas of crisp apple and fresh fruits burst through with grapey flavours in this light delightfully sweet aromatic wine that is made to drink soon after bottling.,,479,validated,3
WWW2413DD,WWW2413,Mount Riley  Pinot Gris,White Wine,Pale straw.,Pinot Gris,New Zealand,Marlborough,,,2023,Mount Riley,Pinot Grigio,Medium,High,Low,"[""fruit"",""spice"",""oak"",""floral""]",Mushroom|Soft Cheese|Seafood|Vegetables,0.843,"Mount Riley's Estate Range is great quality and value. Each wine in this range is fresh with pure, vibrant fruit flavours and aromas.",,745,validated,3
WWW2419FC,WWW2419,F.X. Pichler  Grüner Veltliner Dürnsteiner,White Wine,,Grüner Veltliner,Austria,,,,2022,Grüner Veltliner,Grüner Veltliner,Medium,High,Low,"[""spice"",""herbal"",""mineral""]",Fish|Seafood,0.759,"The Grüner Veltliner displays a very typical, Grüner bouquet of spicy herbs and white pepper.",,2219,validated,3
WWW2420DJ,WWW2420,"Ferraton Pere & Fils  Cotes-du-Rhone ""Samorens"" Blanc",White Wine,"This bright, pale-golden","Grenache 80%, Syrah 15%, Cinsault 5%.",France,Rhône,,,Current vintage,Ferraton Pere & Fils,"Clairette, Grenache",Medium,Medium,Low,"[""earth"",""floral"",""mineral""]",Chicken|Fish|Seafood|Vegetables,0.882,"This bright, pale-golden wine opens to aromas of white fruits and flowers. On the palate, it is nicely balanced with freshness provided by the Clairette while the white Grenache gives it body and a gentle softness.",750 ml,1279,validated,3
WWW2427BN,WWW2427,Twomey  Sauvignon Blanc Napa Valley,White Wine,Golden straw hues,Sauvignon Blanc,USA,Napa,,,2017,Twomey,Sauvignon Blanc,Light,High,Low,"[""fruit"",""mineral""]",Fish|Seafood|Spicy Food|Vegetables,0.916,"<p>The 2017 vintage marked a return to the wet and wintery conditions we expect in the Mediterranean climate of Northern California, a much-needed reprieve from the drought of the past 4 years. This allowed vines to go fully dormant for an extended period of time- a good long sleep after years of running a marathon. The warm and mild spring provided a steady start to the growing season. From summer into the harvest season, we experienced significant heat spells with high temperatures staying above 100&deg;F for many days on end. These events pushed the speed of maturation and ripening. Harvest arrived as quickly as it wrapped up, but the cool August nights let us pick in ideal conditions. The first bin of Sauvignon Blanc arrived at the winery on August 17 from our Calistoga Estate Vineyard, and the last bin came in on September 21 from our Merino Vineyard on the outskirts of Santa Rosa</p>",,1849,validated,3
WWW4735AB,WWW4735,Famille Perrin  Coudoulet de Beaucastel AOP Cote de Rhone Blanc,White Wine,pale-yellow,"Marsanne, Viognier, Clairette.",France,Rhône,,,2022,Famille Perrin,,Medium,Medium,Low,"[""fruit"",""floral""]",Chicken|Fish|Seafood|Vegetables,0.882,"The 2015 Coudoulet de Beaucastel Côtes du Rhône Blanc had just been bottled and showed a medium-bodied, rich, nicely textured style to go with pretty, citrus, floral and honeyed aromas and flavors. It’s a no brainer purchase to drink over the coming couple of years, although I’ve had plenty of delicious aged examples of this cuvée as well.",750 ml,2200,validated,3
WWW4786AD,WWW4786,Torres  Sangre de Toro White,White Wine,Pale gold color.,,Spain,Toro,,,2022,Torres,Grenache,Light,High,Low,"[""fruit"",""floral""]",Chicken|Fish|Seafood|Vegetables,0.778,"<p>Pale gold color. Fragrant and exquisite, with very fresh floral (orange blossom honey) and fruit (pineapple, peach jam) aromas. Intense on the palate with delicate acidity reminiscent of reinette apples.</p>",,699,validated,3
WWW4790AA,WWW4790,Santa Cristina By Antinori  Bianco Umbria IGT,White Wine,,,Italy,Umbria,,,2022,Antinori,"Chardonnay, Trebbiano",,,,"Mineral, Citrus, Apple","Lobster, Creamy Pasta, Roasted Chicken, Rich Fish",0.574,"Santa Cristina Bianco Umbria is a fresh, clean central Italian white — a Grechetto-based blend from Umbria with citrus, white flowers, and light mineral notes, uncomplicated and food-friendly for everyday enjoyment.",,685,validated,3
WWW4791AA,WWW4791,Livon  Collio Pinot Grigio DOC,White Wine,It is straw yellow colored with slight ash grey reflections.,Pinot Gris,Italy,Tuscany,Chianti,Chianti Classico,2022,Livon,Pinot Grigio,Medium,High,Low,"[""spice"",""floral""]",Mushroom|Soft Cheese|Seafood|Vegetables,0.928,"It is straw yellow colored with slight ash grey reflections. It has a fragrant bouquet, recalling vanilla and lime flowers. On the palate it is strong with a long finish.",,985,validated,3
WWW4792AA,WWW4792,Livon  Collio Sauvignon Blanc DOC,White Wine,"It has a straw yellow color, with golden and greenish reflections.",Sauvignon Blanc,Italy,Tuscany,Chianti,Chianti Classico,2022,Livon,Sauvignon Blanc,Medium,High,Low,"[""fruit"",""spice"",""herbal""]",Fish|Seafood|Spicy Food|Vegetables,0.928,"It has a straw yellow color, with golden and greenish reflections. Its bouquet, intense and characteristic, recalls exotic fruit, melon and yellow peppers. A wide range of aromas are very well balanced. On the palate it is dry, with a good structure, generous.",,985,validated,3
WWW4793AA,WWW4793,Livon  Collio Chardonnay DOC,White Wine,Bright straw yellow color,Chardonnay,Italy,Tuscany,Chianti,Chianti Classico,2022,Livon,Chardonnay,Medium,Medium,Low,"[""fruit""]",Chicken|Fish|Seafood|Vegetables,0.928,"Bright straw yellow color; it has a very elegant bouquet, ranging from apple to bread crust, to peach and hazelnut. On the palate it is velvety and leaves the mouth clean and dry.",,985,validated,3
WWW4810AA,WWW4810,Baron Philippe de Rothschild  Escudo Rojo Gran Reserva Chardonnay,White Wine,An attractive pale yellow with a golden hue.,Chardonnay,France,Bordeaux,,,2024,Baron Philippe de Rothschild,Chardonnay,Full,Medium,Low,"[""fruit""]",Chicken|Mushroom|Fish|Seafood|Vegetables,0.847,"From a very fine, elegant and succulent attack that displays freshness, good substance and excellent acidity, the generous and seductive mid-palate reveals pineapple, mango and nectarine flavours together with delicate notes of nuts.",,895,validated,3
WWW4835AA,WWW4835,"Jermann  Chardonnay ""W…Dreams"" DOC",White Wine,,Chardonnay,Italy,,,,2022,Jermann,Chardonnay,,,,"Minerality, Hazelnut, Truffle, Mineral, Apple, Smoky, Honey, Pear, Oak","Lobster, Creamy Pasta, Roasted Chicken, Rich Fish",0.74,"W…Dreams is Jermann's iconic, age-worthy barrel-fermented Chardonnay — a benchmark Friulian white of considerable complexity and depth, delivering golden apple, pear, toasted hazelnut, honey, and white truffle notes with a long, majestic mineral finish.",,4025,validated,3
WWW4839AA,WWW4839,Finca La Celia  Pioneer Chardonnay,White Wine,Bright yellow color.,Chardonnay,Argentina,Mendoza,,,2022,Finca La Celia,Chardonnay,Medium,Medium,Low,"[""fruit"",""spice"",""oak"",""floral""]",Chicken|Fish|Seafood|Vegetables,0.847,"The organoleptic aspect reveals a deep ruby red colour. The perfume is complex but expresses all the typical scents of the variety. The taste is structured, with important tannins and great persistence.",,1085,validated,3
WWW4848AD,WWW4848,De Bortoli  DB Family Selection Sauvignon Blanc,White Wine,,Sauvignon Blanc,Australia,South Eastern Australia,,,2023,De Bortoli,Sauvignon Blanc,Light,High,Low,"[""fruit""]",Chicken|Fish|Seafood|Vegetables,0.843,<p>Aromas of kiwi and passionfruits are backed up by a juicy tropical palate with just enough acidity to add some crunch.</p>,,599,validated,3
WWW4850AD,WWW4850,Concha Y Toro  Casillero Del Diablo Reserva Privada Sauvignon Blanc,White Wine,Light yellow with very bright overtones.,Sauvignon Blanc,Chile,Limarí Valley,,,2024,Concha y Toro,Sauvignon Blanc,Medium,High,Low,"[""spice"",""herbal"",""earth"",""mineral""]",Fish|Seafood|Spicy Food|Vegetables,0.847,"<p>At first, the grapefruit and yellow lime notes of this fresh, dry wine come out strongly. It has a crisp, even juicy, acidity. Its palate is clean and the long, elegant finish is complemented with a slight hint of green chili pepper. Ideally combined with oysters and seafood seasoned with lemon or lime juice. In general fresh or cooked seafood is an excellent pairing for this wine.</p>",,959,validated,3
WWW4852AD,WWW4852,Talamonti  Trabocchetto Pecorino IGP Colline Poscaresi,White Wine,A brilliant pale straw color.,,Italy,,,,2022,Talamonti,Pecorino,,medium,,"[""fruit"",""floral""]","Seafood, Poultry, Salad, Light Pasta",0.774,"<p>A brilliant pale straw color. A wonderful bouquet of white pulp fruit. Explosive flavors of ripe pear, renetta apple, ginestra flowers and jasmine accompanied by a gentle and refreshing acidity.</p>",,899,validated,3
WWW4859AD,WWW4859,Concha Y Toro  Marques de Casa Concha Chardonnay,White Wine,Light yellow in color.,Chardonnay,Chile,Central Valley,,,2024,Concha y Toro,Chardonnay,Medium,Medium,Low,"[""fruit"",""oak"",""mineral""]",Chicken|Fish|Seafood|Vegetables,0.847,"<p>Light yellow in color. Combining richness with elegance and vibrancy this ripe, delicious wine serves up tasty white pear, mineral notes and toasty hazelnut. Deeply concentrated with a silky texture and layers of pears and ripe figs and mineral flavors with a long and vibrant finish.</p>",,899,validated,3
WWW4868AB,WWW4868,Yalumba  Samuel's Collection Eden Valley Viognier,White Wine,Pale straw in colour.,Viognier,Australia,South Australia,,,Current vintage,Yalumba,Viognier,Medium,Medium,Low,"[""fruit"",""spice"",""floral""]",Fish|Seafood|Spicy Food,1.0,,750 ml,1100,validated,3
WWW4872AB,WWW4872,Vasse Felix  Filius Range Chardonnay,White Wine,Bright pale straw colour.,Chardonnay,Australia,Margaret River,,,Current vintage,Vasse Felix,Chardonnay,Medium,Medium,Low,"[""oak"",""mineral""]",Chicken|Fish|Seafood|Vegetables,1.0,,750 ml,1100,validated,3
WWW4875AB,WWW4875,Famille Perrin  Réserve Côtes-du-Rhône Blanc,White Wine,Beautiful bright color with green undertones.,"Marsanne, Roussanne, Viognier",France,Rhône,,,Current vintage,Famille Perrin,,Medium,Medium,Low,"[""fruit""]",Chicken|Fish|Seafood|Vegetables,1.0,,750 ml,900,validated,3
WWW4880AC,WWW4880,De Stefani  Pinot Grigio,White Wine,Straw yellow colour with coppery hues.,Pinot Gris,Italy,,,,2022,De Stefani,Pinot Grigio,Full,High,Low,"[""spice"",""earth"",""oak""]",Mushroom|Soft Cheese|Seafood|Vegetables,0.847,"Straw yellow colour with coppery hues, elegant and delicate bouquet, with fruit notes, full body, with a nut and toasted almond finish.  Ideal with sophisticated hors d'oeuvres, fish courses and eggs.",,1159,validated,3
WWW4883AA,WWW4883,Velenosi  Verdicchio Classico DOC,White Wine,Straw yellow with brilliant green reflections.,Verdicchio,Italy,Marche,,,2022,Velenosi,Verdicchio,Light,High,Low,"[""herbal"",""earth"",""floral"",""mineral""]",Mushroom|Fish|Pasta|Vegetables,0.887,"Straw yellow with brilliant green reflections. The medium and complex nose evokes floral, fruity and mineral notes. On the palate, it offers a broad mouthfeel that leads into a long finish. Enjoy this dry, medium-bodied and fruity white featuring refreshing acidity. Pairings with fish-based main dishes, Meat or mushroom-based pasta or rice dishes.",,855,validated,3
WWW4885AA,WWW4885,Sella & Mosca  Vermentino di Gallura Superiore Monteoro,White Wine,The bright straw yellow color,Vermentino,Italy,Sardinia,,,Current vintage,Sella & Mosca,Vermentino,Light,High,Low,"[""fruit"",""spice"",""herbal"",""earth"",""floral""]",Fish|Seafood|Vegetables,1.0,,750 ml,1235,validated,3
WWW5010FC,WWW5010,Santa Ema  Select Terroir Sauvignon Blanc,White Wine,A bright straw yellow.,Sauvignon Blanc,Chile,Central Valley,,,2023,Santa Ema,Sauvignon Blanc,Medium,High,Low,"[""fruit""]",Fish|Seafood|Spicy Food|Vegetables,0.843,"<p>A bright straw yellow color. Highly aromatic citrus fruit with notes of pears and apples. Young and fresh with pleasing balanced acidity. Drink with mild-flavored fish, shellfish, cevivhes and fresh cheeses.</p>",,989,validated,3
WWW5013AA,WWW5013,Tenuta delle Terre Nere  Etna Bianco DOC,White Wine,Pale yellow,,Italy,Sicily,,,2022,Tenuta delle Terre Nere,"Carricante, Catarratto, Insolia",Medium,Medium,Low,"[""fruit""]",Chicken|Fish|Pasta,0.698,"“The first time I produced this wine was in 2005. Basically I wanted to remove the white grapes that, in the old vines, it was customary to plant in small quantities mixed with the reds, to make my Etna Rosso with just Nerello. The white grapes were a blend of native varietals: Carricante, Catarratto, Inzolia, Grecanico and Minnella. And from the blending of these grapes, with a prevalence of Carricante, my Etna Bianco was born” Marco de Grazia And it still is. All from old vines. And somehow it works. A perfect, delicious wine. With the spontaneous grace of a dancer, it never loses its brightness and pace. Subtly drinkable, as it ages, the nobility of its terroir emerges decisively. And grace becomes thoughtful and profound, but always graceful, never redundant. With fish, chicken, rabbit. With prosciutto and melon, salami and figs. With fish first courses, risotto. It has great versatility and ease of drinking.",,1405,validated,3
WWW5055FC,WWW5055,Bodegas Piqueras  White Label,White Wine,,"Verdejo, 40% Sauvignon Blanc",Spain,Others region,,,Current vintage,Bodegas Piqueras,"Verdejo, Sauvignon Blanc",Light,High,Low,"[""fruit""]",Chicken|Fish|Seafood|Vegetables,1.0,,750 ml,900,validated,3
WWW5078FC,WWW5078,Chateau Musar  Jeune White,White Wine,Lemon,,France,Corsica,,,2018,Chateau Musar,"Viognier, Vermentino, Chardonnay",Medium,High,Low,"[""fruit"",""oak"",""floral"",""mineral""]",Chicken|Fish|Seafood|Vegetables,0.803,"Musar Jeune White is an unoaked blend of Viognier, Vermentino, Chardonnay from youthful Bekaa Valley vines. Crisp and aromatic, this eclectic blend of French and Italian varieties has its own distinct personality – passionfruit, apples, elderflowers – and a dry, refreshing finish.",,1259,validated,3
WWW5116FJ,WWW5116,Victoria Park  Sauvignon Blanc,White Wine,,Sauvignon Blanc,Australia,Barossa,,,2023,Victoria Park,Sauvignon Blanc,Medium,High,Low,"[""fruit"",""herbal""]",Fish|Seafood|Spicy Food|Vegetables,0.916,"<p>This Sauvignon Blanc is pale straw in colour with hints of green. Flavours are reminiscent of grapefruit, green papaya, fresh lemongrass & nettle, finishing with a citrus zest.</p>",,849,validated,3
WWW5144EQ,WWW5144,The Long Little Dog  Blanc,White Wine,The wine is bright yellow with greenish tints.,"Chardonnay, Colombard",France,Languedoc,,,Current vintage,The Long Little Dog,,Medium,Medium,Low,"[""fruit"",""herbal""]",Soft Cheese|Seafood,1.0,,750 ml,830,validated,3
WWW5154FC,WWW5154,Louis Latour  Chablis Chanfleure,White Wine,A brilliant pale yellow color with green reflections.,,France,Burgundy,Chablis,,2022,Louis Latour,Chardonnay,Light,High,Low,"[""fruit"",""herbal"",""mineral""]",Fish|Seafood,0.843,"A brilliant pale yellow color with green reflections. Its nose reveals notes of honeysuckle. Its mouth, round and fresh, reveals aromas of white peach with a mineral finish.",,2289,validated,3
WWW5155FC,WWW5155,Louis Latour  Bourgogne Chardonnay,White Wine,bright yellow color with green hues,Chardonnay,France,Burgundy,,,2022,Louis Latour,Chardonnay,Light,High,Low,"[""herbal"",""earth"",""floral"",""mineral""]",Pork|Soft Cheese|Fish,0.882,"<p>The result of a long history, Burgundy and its wines are known worldwide. Chardonnay is a native grape variety of the area. Chardonnay perfectly matches the terroir of Burgundy: poor soils or calcareous marl, perfect exposure but a temperate climate. As a result the sugar content can reach a high level whilst maintaining a balance of fruit and acidity.</p>",,1579,validated,3
WWW5159AB,WWW5159,Dominio de Punctum  Finca Fabian Verdejo,White Wine,Pale Yellow,Verdejo,Spain,La Mancha,,,Current vintage,Dominio De Punctum,Verdejo,Light,Medium,Low,"[""fruit""]",Beef|Lamb|Pasta,1.0,,750 ml,600,validated,3
WWW5161DH,WWW5161,Judith Beck  Bambule Chardonnay,White Wine,Elegant gold / yellow,Chardonnay,Austria,,,,2007,Judith Beck,Chardonnay,Medium,High,Low,"[""oak""]",Fish,0.847,"<p>This wine is Elegant gold / yellow. On first opening, the aromas are quite reductive at first, then slowly, they start to evolve and burst out of the glass. Fresh and medium bodied, a mega Chardonnay with versatility for food pairing.</p>",,1879,validated,3
WWW5165DJ,WWW5165,"Albert Bichot  Domaine Long-Depaquit Chablis Grand Cru ""Moutonne"" Monopole",White Wine,Pale straw yellow.,,France,Burgundy,,Chablis Grand Cru,2022,Albert Bichot,Chardonnay,Medium,Medium,Low,,Chicken|Soft Cheese|Pasta|Vegetables,0.71,"“La Moutonne” is a vineyard nestled in a natural amphitheater at the heart of the Grand Cru sector of the historic age-old Chablis wine country. Its shape and ideal location make it a natural solar receptor. Sitting 95% in “Vaudésir” and 5% in “Les Preuses” (formerly owned by the Pontigny monks), “La Moutonne” is a monopoly meaning Domaine Long-Depaquit is the sole owner. With its south/south-eastern exposure and a steep slope of almost 40%, this vineyard is protected from north winds.",,8979,validated,3
WWW5169FR,WWW5169,Ropiteau  Chardonnay Les Plants Nobles Vin De France,White Wine,,Chardonnay,France,Provence,Les Baux-de-Provence,,CURRENT VINTAGE,Ropiteau,Chardonnay,,,,,"Lobster, Creamy Pasta, Roasted Chicken, Rich Fish",0.571,,750 ml,660,needs_review,3
WWW5177GX,WWW5177,Voyager Estate  Coastal Chardonnay,White Wine,Bright straw,Chardonnay,Australia,Margaret River,,,2023,Voyager Estate,Chardonnay,Medium,Medium,Low,"[""fruit""]",Chicken|Fish|Vegetables,0.727,"The essence of Margaret River Chardonnay grown from our certified organic coastal vines. Abundant ripe fruit flavour but with a delicate citrus line throughout. Eminently drinkable, with an ease and breeze that suits any occasion.",,859,validated,3
WWW5184BN,WWW5184,Montgras  Day One Chardonnay,White Wine,An attractive yellow colour with golden hues,Chardonnay,Chile,Central Valley,,,2023,Montgras,Chardonnay,Medium,High,Low,"[""fruit"",""oak"",""floral""]",Chicken|Pasta|Vegetables,0.847,"<p>An attractive yellow colour with golden hues. Intense aromas of citrus fruit and blossom with subtle hints<br />of pineapple and tropical fruit notes. Very well-balanced with good volume in the mouth, correct<br />acidity and a creamy texture that envelopes the palate.</p>",,849,validated,3
WWW5192FP,WWW5192,Vetrere  Cre Salento Bianco IGP,White Wine,,Minutolo Grapes,Italy,Puglia,,,Current vintage,Vetrere,,Medium,Medium,Low,"[""floral"",""mineral""]",Cured Meat|Fish|Seafood,1.0,,750 ml,999,validated,3
WWW5199AB,WWW5199,Anakena  Nuna Sauvignon Blanc,White Wine,Pale straw colour.,Sauvignon Blanc,Chile,Central Valley,,,Current vintage,Anakena,Sauvignon Blanc,Medium,Medium,Low,"[""fruit""]",Fish|Seafood,1.0,,750 ml,700,validated,3
WWW5200AB,WWW5200,Quinta Da Fonte Souto  Florão White,White Wine,Pale yellow.,"Verdelho, Arinto",Portugal,Douro,,,Current vintage,Quinta Da Fonte Souto,,Medium,High,Low,"[""fruit"",""earth"",""mineral""]",Fish|Seafood,1.0,,750 ml,900,validated,3
WWW5208DD,WWW5208,Domaine De Rochebin  Bourgogne Chardonnay,White Wine,Pale Yellow,Chardonnay,France,Burgundy,,,2022,Domaine De Rochebin,Chardonnay,Medium,Medium,Low,"[""fruit"",""floral"",""mineral""]",Soft Cheese|Fish,0.916,"<p>Aromas of white flowers, peach, yellow apples and citrus. The taste is fresh and fruity with hints of citrus and minerals and has a balanced acid.</p>",,1005,validated,3
WWW5209DD,WWW5209,La Cour Des Dames  Chardonnay,White Wine,With its clear and limpid lovely golden colour,Chardonnay,France,Languedoc,,,2022,La Cour Des Dames,Chardonnay,Medium,Medium,Low,"[""fruit"",""spice"",""floral""]",Soft Cheese|Fish|Pasta,0.843,"<p>With its clear and limpid lovely golden colour, this wine has fruity aromas of apple and apricot, white flowers and hazelnut, with a slightly buttery finish and subtle vanilla hints.</p>",,735,validated,3
WWW5210DD,WWW5210,La Cour Des Dames  Sauvignon Blanc,White Wine,Pale Yellow,Sauvignon Blanc,France,Languedoc,,,2022,La Cour Des Dames,Sauvignon Blanc,Light,High,Low,"[""fruit"",""herbal"",""earth"",""floral"",""mineral""]",Soft Cheese|Fish|Pasta,0.843,"<p>Our Sauvignon Blanc has a lovely pale colour. It is rich and aromatic with intense scents of fruit (gooseberry, passion fruit, green tomatoe, wild strawberry and lemon). It also displays floral nuances (honeysuckle), and mineral «flinty» scents from the limestone soil. It is very fresh on the palate with a good acidity and a touch of refreshing bitterness in the finish.</p>",,705,validated,3
WWW5212DD,WWW5212,Vivaldi  Pinot Grigio,White Wine,Pale Yellow,Pinot Grigio,Italy,Veneto,,,Current Vintage,Vivaldi,Pinot Grigio,Medium,Low,Medium,"[""fruit"",""herbal"",""floral"",""mineral""]",Beef|Lamb,1.0,,750 ml,600,validated,3
WWW5215AH,WWW5215,9 Lives Reserve Inspiring Riesling,White Wine,Greenish yellow in colour,Riesling,Chile,Central Valley,,,Current vintage,San Pedro,Riesling,Light,High,Low,"[""fruit"",""floral""]",Fish|Seafood,1.0,,750 ml,549,validated,3
WWW5225FU,WWW5225,Naudin Père & Fils  Chardonnay,White Wine,,Chardonnay,France,Burgundy,,,CURRENT VINTAGE,Naudin Père & Fils,Chardonnay,,medium,,"[""fruit"",""herbal"",""oak"",""mineral""]","Lobster, Creamy Pasta, Roasted Chicken, Rich Fish",0.714,,750 ml,940,needs_review,3
WWW5228FC,WWW5228,Jeff Carrel  Sign of the times Chardonnay,White Wine,Pale gold.,Chardonnay,France,Languedoc,,,2022,Jeff Carrel,Chardonnay,Medium,Medium,Low,"[""fruit"",""spice"",""oak""]",Pasta|Vegetables,0.843,"<p>Pale gold. Very expressive, notes of roasted almonds-hazelnuts, confited citrus fruit and a good dose of vanilled butter and toasted bread. Round, rich, with a soft and envelopping substance, as a whole well balanced with a sparse freshness, the end taste is very intense and is marked by notes of wood (buttered/toasty/smoked/vanilla) upheld by a slight bitterness and spices.</p>",,1219,validated,3
WWW5229FC,WWW5229,Jeff Carrel Morillon Blanc,White Wine,Straw yellow.,,France,Languedoc,,,2022,Jeff Carrel,,Medium,Medium,Low,"[""fruit"",""spice"",""oak""]",Pasta|Vegetables,0.803,"<p>Straw yellow. Ripe and expressive, notes of pears, peaches and pineapples, with hints of roasted butter. Well-rounded and rich, with a ripe, dense, almost fatty matter, and an acidity which balances and refreshes the whole. Clear, finely astringent, with the ever present mature fruit, but also toasted bread, a touch of butter and a hint of vanilla.</p>",,1409,validated,3
WWW5237AD,WWW5237,Baron de Lestac Bordeaux Blanc,White Wine,Bright pale gold with greenish highlights.,,France,Bordeaux,,,2022,Baron de Lestac,"Sauvignon Blanc, Semillon",Light,High,Low,"[""oak"",""floral""]",Fish|Seafood,0.847,"The liveliness and balance of our white Bordeaux comes firstly from our choice of grape variety: Baron de Lestac white is made from Sauvignon, which gives the wine white flower notes. Its vinification in oak brings body, structure and length.",,599,validated,3
WWW5239DD,WWW5239,Angove  Anchorage Semillon  Sauvignon Blanc,White Wine,Pale straw in colour with attractive green hues,Sauvignon Blanc,Australia,South Australia,,,2024,Angove,"Sémillon, Sauvignon Blanc",Light,High,Low,"[""fruit"",""herbal""]",Chicken|Fish,0.843,<p>Pale straw in colour. The distinctive herbaceous and tropical characters typical of perfectly ripened Sauvignon Blanc leap from the glass followed by delicate citrus notes from the Semillon. Clean crisp flavours of tropical fruits abound with some light gocseberry/herbaceous notes and a long full clean finish.</p>,,495,validated,3
WWW5240DD,WWW5240,Aromo  Reserva Privada Sauvignon Blanc,White Wine,Bright pale yellow color with seducing greenish hues.,Sauvignon Blanc,Chile,Central Valley,,,2023,Aromo,Sauvignon Blanc,Medium,High,Low,"[""fruit"",""herbal"",""floral""]",Fish|Vegetables,0.847,"<p>This wine is Bright pale yellow color with seducing greenish hues. Citrusy, with notes of grapefruit, orange blossoms and a hint of passion fruit. Fresh, savory and with good volume. Enticing tropical flavors and a good fruit to acidity balance.</p>",,595,validated,3
WWW5245DD,WWW5245,Domaine de la Motte  Chablis Vieilles Vignes,White Wine,Pale straw yellow.,,France,Burgundy,,,2022,Domaine de la Motte,Chardonnay,Full,High,Low,"[""herbal"",""earth"",""oak"",""mineral""]",Fish,0.803,"<p>More full bodied, complex and intense than the regular Chablis from Domaine de la Motte. The nose is very much Chablis with an earthy, chalky element. The palate is rounder in comparison, with ripe fruit and herbs - the small amount of oak influence in this cuvee gives the wine a rounded aspect with old vines bringing depth and complexity.</p>",,1585,validated,3
WWW5249AB,WWW5249,Gerard Bertrand  Art de Vivre Languedoc AOP (Clairette),White Wine,This wine has an elegant straw-yellow colour decorated with green reflections,Clairette Du Languedoc,France,Languedoc,,,Current vintage,Gérard Bertrand,Clairette,Medium,Medium,Low,"[""fruit"",""herbal""]",Fish|Vegetables,1.0,,750 ml,1100,validated,3
WWW5265AB,WWW5265,la Chablisienne  Chateau Grenouille Chablis,White Wine,Pale gold in color.,Chardonnay,France,Burgundy,Chablis,,2020,La Chablisienne,Chardonnay,Medium,Medium,Low,,Fish|Seafood,1.0,,750 ml,5200,validated,3
WWW5277GE,WWW5277,The Blind Pig  Chardonnay,White Wine,,Chardonnay,USA,California,,,2022,The Blind Pig,Chardonnay,Medium,Medium,Low,"[""oak"",""floral"",""mineral""]",Chicken|Fish|Seafood,0.727,"<p>Attractive lemon curd and white flower notes dominate the bouquet. Nougat, lemon barley and mealy notes are evident with beautifully balanced oak on the palate. Hints of minerality are perceptible and will continue to evolve. A fine Chardonnay - tightly structured with crisp acidity.</p>",,955,validated,3
WWW5278GE,WWW5278,The Hungry Wasp  Chardonnay,White Wine,,Chardonnay,Australia,South Australia,,,CURRENT VINTAGE,The Hungry Wasp,Chardonnay,Medium,Medium,Low,"[""fruit"",""spice"",""herbal"",""earth"",""mineral""]",Pork|Chicken|Mushroom,1.0,,750 ml,1000,validated,3
WWW5283GE,WWW5283,Rosetta Estate  Pinot Grigio,White Wine,,Pinot Grigio,Australia,South Australia,,,Current vintage,Rosetta Estate,Pinot Grigio,Light,High,Low,"[""fruit"",""herbal""]",Chicken|Fish|Seafood,1.0,,750 ml,1000,validated,3
WWW5287GE,WWW5287,Woodworker's Mark  Sauvignon Blanc,White Wine,,Sauvignon Blanc,Australia,Adelaide Hills,,,Current vintage,Woodworker's Mark,Sauvignon Blanc,Medium,Medium,Low,"[""fruit"",""spice""]",Fish|Seafood,1.0,,750 ml,1400,validated,3
WWW5301AB,WWW5301,Gerard Bertrand  Naturae Orange,Orange Wine,This blend has a beautifully bright appearance with hints of orange.,"Chardonnay, Grenache Blanc, Viognier, Muscat",France,Others region,,,Current vintage,Gérard Bertrand,,Light,Medium,Low,,Hard Cheese|Fish|Vegetables,1.0,,750 ml,1100,validated,3
WWW5305BU,WWW5305,Headline Acts  Sauvignon Blanc (750 ml),White Wine,,Sauvignon Blanc,Australia,South Eastern Australia,,,2023,Headline Acts Sauvignon Blanc,Sauvignon Blanc,,,,"Green Apple, Herbaceous, Citrus, Grassy, Apple","Seafood, Oysters, Salad, Light Fish, Goat Cheese",0.657,"Headline Acts Sauvignon Blanc is a fresh, zesty Australian white with classic varietal character — crisp citrus, green herbs, gooseberry, and a clean, refreshing finish built for easy everyday enjoyment.",,695,validated,3
WWW5307AD,WWW5307,Talamonti  Aternum Trebbiano D'Abruzzo,White Wine,Brilliant golden straw color.,,Italy,Abruzzo,,,2022,Talamonti,Trebbiano,Full,High,Low,,Fish|Seafood,0.658,"<p>The link to the Abruzzi region, to its history, and our roots represents the basis for the selection of all the names of Talamonti wines. Therefore the choice to link the Trebbiano d’Abruzzo, prince white grape of the Abruzzi, to one of the most important landmarks of the area was clear. The first inhabitants of the area founded only 20km away a village on the banks of the Aternum River, naming it “Vicus Aterni”. The village remains are still visible today in modern-day Pescara. A few centuries later the name was changed to “Aternum”, in honor of the river itself.</p>",,1045,validated,3
